track_id,genre,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
6aiap0DxIpyscSAIaPp9kk,rap,0.773,0.684,-6.763,1,0.067,0.0784,0.0868,0.484,89.992,217173
18mOjXq43khmSOLfR1rSws,rap,0.576,0.748,-6.774,1,0.225,0.321,0.145,0.49,89.615,150290
2ymxfdsb9HKSVF2U1JPhOT,rap,0.751,0.658,-6.664,1,0.146,0.0474,0.291,0.261,116.966,238068
1YdrrsnOMgOS92mD5xTsBs,rap,0.635,0.429,-9.926,0,0.113,0.115,0.0689,0.25,121.953,258044
4RHlcNRXerWF5rmBe4KNUa,rap,0.683,0.566,-7.664,0,0.261,0.321,0.112,0.339,140.105,214562
6jjDWwbSERXkQREjxohc9v,rap,0.706,0.821,-6.554,1,0.119,0.0345,0.219,0.528,99.997,187116
59bx5emG4yTKWzAxwxgrKv,rap,0.468,0.874,-4.45,0,0.0992,0.187,0.0718,0.523,79.988,212924
4ZuiBNRL7M6ZIICenuF0zm,rap,0.695,0.745,-4.566,1,0.0292,0.0124,0.0863,0.484,105.01,198116
7521tuq6n0HBcImi95xRDP,rap,0.708,0.748,-6.483,1,0.0518,0.202,0.0994,0.525,139.915,265039
3K90t1MhVMqcpgd95fq6mp,rap,0.764,0.577,-5.58,0,0.0386,0.0919,0.0966,0.538,140.031,332835
4cJwPE5HUXStHq6i28OM8m,rap,0.843,0.668,-7.236,0,0.0371,0.174,0.0963,0.378,125.028,305219
5EhuUGepJFcGRNub9mk1iV,rap,0.661,0.613,-9.572,0,0.066,0.0848,0.194,0.518,146.083,240000
5BzDjeCZYxDd35rYSWY0yk,rap,0.613,0.709,-7.408,1,0.0387,0.0819,0.11,0.523,134.972,220125
1kuf58pPX4pLciPhLhIlfT,rap,0.794,0.694,-6.224,1,0.169,0.0665,0.232,0.758,85.021,304947
3yp9bZjCLb8E8Lqi01Sxz4,rap,0.809,0.661,-7.142,1,0.105,0.0195,0.457,0.392,114.986,171575
60BtUdWzbKtpcXacm07m6b,rap,0.548,0.728,-5.417,1,0.0362,0.0687,0.185,0.499,130.045,152341
5mUwRVKlJvIqn1bM9Lxzq5,rap,0.569,0.814,-6.441,0,0.0459,0.000359,0.235,0.59,131.041,157696
0vNdaYu1MDw6ykRsce4NAc,rap,0.598,0.742,-5.59,0,0.0271,0.00935,0.0968,0.349,129.984,242112
0UVlkA6WKBYkEGZbUMHczw,rap,0.666,0.751,-5.849,1,0.0405,0.00667,0.196,0.46,124.029,214763
4Xd9Bjd3MkjJ1v02z80jFZ,rap,0.466,0.739,-6.782,1,0.0943,0.0131,0.351,0.28,148.15,250219
0ZeKNVRQEuF1U9a1hJIgtJ,rap,0.491,0.648,-5.645,1,0.0287,0.0225,0.122,0.309,179.932,141269
5801f9g6Kb8D4qNjXWBusY,rap,0.709,0.875,-5.479,1,0.0544,0.0816,0.119,0.462,102.044,220293
5nRje4jZZDcGsPVowaEwsw,rap,0.67,0.818,-7.373,1,0.0315,0.00609,0.0754,0.552,130.036,152080
4ioAA5k5UMFnRaFmk7T7Jw,rap,0.608,0.665,-7.521,0,0.0353,0.0511,0.2,0.206,89.953,265176
3YX0i8qUHRWHnZLd5Yy7WY,rap,0.758,0.704,-5.179,1,0.04,0.21,0.25,0.173,129.996,260561
0Lc8GyUK7i6DWn6fL4Za22,rap,0.715,0.716,-5.254,1,0.0383,0.108,0.295,0.0619,128.005,249014
0cfgMbqcqdDVkooYMhnrV2,rap,0.64,0.686,-5.962,0,0.0425,0.00694,0.103,0.318,75.673,261157
68R5ta83kcPebZs9Ru5L6Z,rap,0.608,0.649,-7.876,0,0.19,0.0925,0.553,0.505,167.936,291467
0PzZvi3PwXMuNlhaokdxfg,rap,0.732,0.61,-6.373,1,0.0834,0.0127,0.108,0.893,170.034,224372
1q6hVQoOco1LXvGiQFTvI4,rap,0.516,0.725,-5.192,1,0.0316,0.00882,0.344,0.373,169.226,267257
2L7mrYVvjtTssCK2hDI1zJ,rap,0.911,0.552,-8.311,1,0.199,0.00178,0.0956,0.384,97.239,332459
2QH5EcYTJZywjgnW8JbG3Z,rap,0.703,0.705,-4.619,0,0.0725,0.047,0.109,0.57,149.991,251069
51OjUIiXdsPCr52oB5ntX8,rap,0.606,0.683,-8.78,0,0.24,0.385,0.104,0.519,149.791,237180
64U9IT7LnMDLIF32xuKKEZ,rap,0.479,0.586,-6.587,1,0.0592,0.101,0.121,0.542,79.166,237976
0yaMn1bb6b5gJwR3eVudOK,rap,0.574,0.696,-5.08,1,0.0413,0.0524,0.222,0.798,168.219,153643
2JDWDQCzd0K9mI5GEaToA8,rap,0.543,0.744,-5.907,1,0.0306,0.166,0.146,0.595,136.894,242666
6sT92lWDQbnGNuPlEbygaR,rap,0.801,0.72,-5.155,1,0.303,0.184,0.241,0.492,90.024,230899
6RUpJeXT6U4SPEafnr9Wr7,rap,0.537,0.948,-3.063,1,0.355,0.151,0.356,0.792,186.151,286267
3hQCHzkE5oSA3F1xM8bpcM,rap,0.502,0.652,-7.224,1,0.3,0.0849,0.0675,0.649,136.04,254093
48A3iXuphgaaQ3yoLeV5RJ,rap,0.767,0.678,-7.795,1,0.137,0.00731,0.314,0.635,92.923,271013
37HlozQACAXm12NSaZIxF7,rap,0.759,0.828,-4.217,0,0.0532,0.0185,0.159,0.353,146.58,233427
2IR9MmoWsguzwzHmdByrQm,rap,0.688,0.872,-4.651,1,0.282,0.029,0.571,0.562,76.983,249440
35gufW50WoHlkh67uYA3bc,rap,0.523,0.507,-10.144,1,0.309,0.171,0.0413,0.316,98.931,186122
3ekZOKyYPanieZuumAFVHb,rap,0.809,0.424,-8.898,1,0.262,0.0583,0.109,0.199,137.991,209955
7rcZHRL3DrRtAy83R3nZVY,rap,0.786,0.612,-4.894,1,0.217,0.76,0.111,0.513,84.963,181673
7q8BhxU2ZpUlXqmEy6nKFb,rap,0.854,0.728,-4.01,1,0.298,0.025,0.0642,0.616,94.907,126871
6Uw77XfBxwg7VX6mMdqAmT,rap,0.61,0.959,-2.914,0,0.351,0.159,0.242,0.683,174.176,350500
598yNsG1JFrGd4n2kMoz7F,rap,0.882,0.602,-5.554,1,0.245,0.0177,0.178,0.43,142.959,183011
2iObjOsy2vpsariW4Y7hQg,rap,0.9,0.482,-8.98,0,0.421,0.201,0.106,0.68,127.866,114965
5GO45r4u84nc3QvdoVw4YP,rap,0.863,0.645,-10.297,0,0.484,0.523,0.186,0.763,140.009,125205
65fnx3Vbi6xdTWzy5zjx5N,rap,0.901,0.626,-7.02,0,0.0669,0.115,0.157,0.89,115.043,170059
40CzF4QRkG1XAYonnuNeVp,rap,0.82,0.65,-5.799,0,0.426,0.0182,0.115,0.363,155.026,176627
5YT6EzwPldMABUP2C2mAAz,rap,0.632,0.76,-4.273,1,0.283,0.0922,0.146,0.275,84.838,192080
6MeXp6CHAwZ3FhqgZ9XMha,rap,0.83,0.791,-6.841,1,0.362,0.136,0.116,0.964,105.264,109367
7rBc6rDOew4pAoVczLwb3I,rap,0.874,0.496,-5.579,0,0.154,0.0498,0.294,0.129,145.977,170962
2foRfwGVxB9LTnsihcrWiu,rap,0.913,0.719,-3.536,1,0.21,0.545,0.132,0.448,99.99,168200
0EYZTPdmYkj9Z2q95SepDx,rap,0.806,0.787,-3.005,0,0.216,0.0438,0.0644,0.74,89.208,238200
67jrhonxy8Bgdqs3BxeHZb,rap,0.792,0.629,-7.612,0,0.317,0.255,0.055,0.382,119.987,96000
4x9sU0rsrZZynHpRebIxJs,rap,0.618,0.819,-2.151,0,0.239,0.291,0.0744,0.529,157.218,198845
4vLRgSxcRmhnhAl9dKb0jl,rap,0.688,0.689,-5.311,0,0.162,0.018,0.114,0.578,184.093,156522
0MO8aVNj5cHI7je07TamaY,rap,0.695,0.917,-5.915,1,0.134,0.156,0.124,0.544,103.029,207360
4EYF6ZVVDS3l2HnRiGXqYN,rap,0.936,0.665,-8.128,1,0.148,0.0629,0.121,0.681,138.031,172492
54l1COHmPabpaKkc2LbYar,rap,0.65,0.496,-10.311,0,0.189,0.0185,0.138,0.382,166.002,196994
3py7p5bZY9Wme45qQDQ0v7,rap,0.57,0.735,-8.041,0,0.187,0.0221,0.346,0.735,146.068,184999
3rnDyg4f2oRsWmXdZVFD1Y,rap,0.893,0.776,-5.356,1,0.293,0.00607,0.103,0.229,91.987,284439
2lAOxB26frBq3K9RA3cjS5,rap,0.74,0.614,-7.092,0,0.315,0.543,0.109,0.813,93.449,130640
6m37YblnnlJ1x7DfTc3Vj0,rap,0.74,0.453,-7.828,1,0.121,0.656,0.111,0.178,75.992,138158
47dwmBX3P67PZj8147Oqbd,rap,0.63,0.871,-3.553,1,0.326,0.0154,0.306,0.509,181.259,214707
6jJjAgqZ9Nh9NAaPuvDTHm,rap,0.751,0.684,-3.402,1,0.107,0.179,0.12,0.173,110.006,210034
3HvUqhm69q0l2TUnXRjJfK,rap,0.604,0.9,-2.935,0,0.0927,0.0183,0.0728,0.422,190.029,215867
1mUFR57zGeoooGf22RZysa,rap,0.77,0.595,-6.004,0,0.256,0.0225,0.0936,0.535,91.989,247060
4ZlAmYFjBTeuegxaC8kvgb,rap,0.863,0.53,-9.846,1,0.39,0.0611,0.0805,0.599,159.948,160500
6vcIFbbIOVfek0Npl2t1qq,rap,0.877,0.638,-2.537,0,0.333,0.249,0.0239,0.836,93.952,196640
2m6xdtPjzwNtmqGXPsidxl,rap,0.73,0.745,-3.775,1,0.239,0.0605,0.104,0.284,92.004,258307
4qp6Tw7bIMWezyz2pTNVWm,rap,0.858,0.554,-8.165,0,0.344,0.0377,0.164,0.75,140.011,192000
2JxeAupAiJdB8I2cieG4rP,rap,0.704,0.683,-6.617,1,0.328,0.0326,0.336,0.526,96.912,237707
0ctMHnma5rklnfurOKFXV0,rap,0.831,0.549,-7.603,0,0.243,0.197,0.33,0.606,97.041,189939
09OO7Q2aOnwUA1as7cgiaP,rap,0.908,0.721,-2.761,0,0.316,0.274,0.0758,0.767,90.01,193467
6pEROStfGkIV1sOAeWkUid,rap,0.581,0.569,-7.978,1,0.43,0.0248,0.373,0.726,97.927,208655
4KGMWul1fFHccT8SWhaGYp,rap,0.769,0.776,-2.559,0,0.0393,0.0603,0.229,0.184,126.077,233838
4Jp4T5gbCLQzGz545Jb3NY,rap,0.66,0.911,-1.768,1,0.289,0.0297,0.0696,0.501,87.311,269360
3gPNwPKf0rFbRG9FVxS82Y,rap,0.776,0.574,-4.805,1,0.0522,0.305,0.365,0.318,90.047,144000
4Tyv7nnNTHC6mR1pTubIrw,rap,0.912,0.553,-4.716,1,0.205,0.188,0.102,0.62,91.991,270467
7wch5iJo4JFtmrRfPVUBr1,rap,0.678,0.355,-10.102,0,0.0354,0.676,0.0912,0.158,80.982,183648
2ej6iCFQWQDD7c1DE4lmGq,rap,0.746,0.693,-6.522,0,0.146,0.307,0.0921,0.672,83.527,138213
0kntLHZ5xlkNLN6CWPetOK,rap,0.467,0.57,-8.026,1,0.4,0.415,0.0779,0.434,174.95,97653
6fjhjCbGxCJJtpyLmGhfYv,rap,0.722,0.274,-11.067,1,0.166,0.565,0.11,0.19,122.067,157377
6gQaf0ANLks2uWl2AHhU26,rap,0.796,0.782,-4.805,1,0.21,0.146,0.13,0.418,99.978,207440
39SQnz9u6zd91nZdaPmmJK,rap,0.66,0.765,-7.121,1,0.245,0.227,0.376,0.771,151.074,208600
1OKPQF7iS8TVxY4gwvBZ3n,rap,0.768,0.806,-1.406,0,0.195,0.261,0.0785,0.927,88.024,240800
6yr8GiTHWvFfi4o6Q5ebdT,rap,0.551,0.851,-3.277,1,0.197,0.0748,0.0784,0.1,171.411,297893
5yMZU1xolje7E1xGmezcuj,rap,0.908,0.762,-4.773,0,0.153,0.0658,0.104,0.869,148.016,297933
2urL6rzs1bdZTtDGvPdYVt,rap,0.64,0.605,-8.263,0,0.184,0.419,0.121,0.201,99.775,175200
1FvOiE8MGWB8MUCAPvro3h,rap,0.754,0.652,-4.924,0,0.0308,0.174,0.113,0.474,95.006,192013
5VRxcsBgrwQj4naQHU2kM6,rap,0.876,0.647,-3.917,1,0.28,0.16,0.238,0.961,86.993,223067
0j5X6DrzkgY64Mm8NQp5mi,rap,0.69,0.747,-4.583,1,0.264,0.00984,0.355,0.0703,171.367,326640
4j8rtQdkL8iXIgaraXjbs4,rap,0.492,0.805,-5.425,1,0.329,0.01,0.272,0.264,93.694,232600
1UcVr8cmBFNc7kcRPH7xWd,rap,0.825,0.541,-5.31,0,0.0599,0.0259,0.696,0.151,149.922,180113
6m3blCKBMVimP5y8bTndD5,rap,0.64,0.602,-7.311,1,0.391,0.0895,0.214,0.152,71.852,195907
3fGn4vhiwSZB6SabYaol81,rap,0.569,0.869,-3.351,1,0.215,0.216,0.0874,0.707,96.07,209862
0Mr2nNmm3OH8QAT5UGOLbA,rap,0.81,0.652,-10.595,1,0.186,0.0943,0.105,0.607,160.114,218250
0Zh5U48tZNeAzzLTV1CVBE,rap,0.925,0.737,-1.292,1,0.0777,0.092,0.169,0.603,133.946,222240
6zTfkjNNQKcGfjJa5cKTkq,rap,0.669,0.8,-5.609,1,0.117,0.358,0.241,0.179,105.052,170310
6nNohJa7K4Q5ZRrqCndzph,rap,0.694,0.629,-8.928,1,0.143,0.0894,0.131,0.618,140.053,209514
0gDh8XfKdq9of5fxuyayq2,rap,0.675,0.897,-2.365,1,0.0841,0.000513,0.25,0.648,106.922,224533
5OY8EtE7tt2nM4c0oxhJY8,rap,0.75,0.849,-3.097,1,0.264,0.0803,0.333,0.771,89.501,261093
3otXXK647gcQHcy6Mu5aGy,rap,0.731,0.877,-3.711,0,0.0642,0.356,0.0559,0.576,165.161,136727
5N4av3FvMyJcMRsjnx5TYk,rap,0.55,0.793,-11.84,1,0.877,0.106,0.0465,0.494,86.741,154926
3PDO7rJONWwJBcYEwC7GVb,rap,0.478,0.561,-11.307,0,0.264,0.000422,0.277,0.258,82.337,165787
2Gnif8YLgt23hXwF9bJaOL,rap,0.591,0.822,-4.0,1,0.26,0.00715,0.147,0.27,94.159,206893
3SdWlGRIuwSeD7F5BychVN,rap,0.894,0.657,-9.086,1,0.284,0.103,0.0806,0.906,150.088,169600
3eBBnzuWOSFYVTj8xnRqQx,rap,0.822,0.654,-7.241,1,0.221,0.404,0.115,0.452,100.033,163200
6C781pluv3BPxGHHCUJNYc,rap,0.738,0.674,-2.299,1,0.28,0.275,0.344,0.575,78.929,288867
2JlNSTfEJzX8JrMA3q5AB8,rap,0.687,0.719,-8.506,0,0.356,0.0535,0.139,0.722,78.85,220000
6zAg9sjgtmbVdRJ7S0YeYh,rap,0.611,0.794,-3.466,1,0.349,0.0302,0.338,0.837,97.558,158907
6uP0XLqjRqFx8HAfesdcAg,rap,0.501,0.851,-5.111,0,0.292,0.0295,0.0775,0.627,95.058,219253
32SFvZODywPBVDYSYtqxCj,rap,0.867,0.796,-4.73,1,0.0693,0.202,0.0838,0.776,92.766,231040
4MxZW1XEcPuIZmkANsJabC,rap,0.534,0.933,-3.282,1,0.366,0.0835,0.394,0.478,202.058,268867
35QGdv6aFbIaLM0Ozr3rHt,rap,0.721,0.863,-4.226,1,0.0558,0.0174,0.178,0.35,139.981,250307
5uQdp0GLfj6K1wTdKuSkwR,rap,0.435,0.712,-5.566,1,0.144,0.0383,0.109,0.445,125.789,267147
0t8FEAs1I7v2PLPMHS4mgv,rap,0.573,0.831,-5.586,1,0.433,0.0401,0.0909,0.766,76.352,277707
2l6sQvgAOtvpkmN5MD4qPA,rap,0.837,0.885,-3.914,0,0.182,0.103,0.0666,0.694,95.313,253720
75zgOqcFLD5xWmm4wbTMsE,rap,0.703,0.687,-7.104,1,0.389,0.0332,0.393,0.461,93.606,235613
4HsL5A46wa0O2jQ0ngj3H7,rap,0.482,0.955,-0.905,0,0.382,0.00782,0.0599,0.509,89.422,235467
0RIHDrcRAXtUlnkvTYPW1a,rap,0.55,0.779,-3.841,1,0.211,0.0135,0.333,0.315,150.069,230281
1BfhP6zvuPyM9u8xFrQGC4,rap,0.646,0.889,-4.449,1,0.204,0.0063,0.872,0.852,94.113,232373
5GgmaSJiVylNjuRnzodXv5,rap,0.865,0.877,-2.437,0,0.148,0.12,0.0808,0.783,95.329,222467
62KoomDvjFXidGPpCsfW3Q,rap,0.571,0.941,-2.853,1,0.423,0.742,0.112,0.814,188.632,108973
1YrHyDbH17btvI2rFTkbCQ,rap,0.863,0.771,-2.77,1,0.19,0.00954,0.288,0.812,95.029,234733
0vM2JGnMt1wBsufvvVrgDi,rap,0.918,0.586,-2.89,1,0.133,0.0783,0.145,0.779,95.517,288200
52IOqxpm6hNJpiybAdCKeL,rap,0.721,0.618,-5.246,1,0.0536,0.00148,0.0908,0.23,96.724,174013
7aS6cyqiIzITFwyiOhcepj,rap,0.469,0.832,-6.709,0,0.432,0.139,0.0278,0.341,139.399,230187
18B0kNllS1JwrXYMCEFK7l,rap,0.713,0.91,-5.586,0,0.282,0.34,0.304,0.51,83.028,268960
3BaridxR3bsmZw3F8ERWPj,rap,0.67,0.895,-1.438,1,0.349,0.327,0.269,0.622,111.389,216667
3yDQCV4v257L3R8iaS9GGb,rap,0.926,0.727,-5.503,1,0.241,0.0337,0.0834,0.785,99.99,218175
6WyMmaOWMwvj2MqudQJxVe,rap,0.606,0.789,-3.865,1,0.0817,0.00213,0.501,0.844,167.977,190533
5ltdcgEflWut0osW0ZzLhM,rap,0.612,0.659,-6.995,0,0.406,0.0137,0.417,0.393,99.137,136093
12MDB5ARcX4wYVS1RnnRA1,rap,0.915,0.659,-5.169,1,0.236,0.24,0.203,0.722,96.974,212648
3jGnPHFrBCTdtEXbfweXgH,rap,0.733,0.813,-3.402,0,0.225,0.148,0.179,0.696,85.067,240507
38mndEUsA9kxpIAjeVbYfj,rap,0.69,0.783,-6.249,1,0.286,0.0115,0.155,0.681,176.494,375747
3YrcUQYqtaBcbgjOXI5FZv,rap,0.629,0.794,-4.174,1,0.256,0.0958,0.27,0.325,151.029,335520
65iyI1iybyv5ecsfBHSdUf,rap,0.843,0.7,-3.249,0,0.26,0.127,0.876,0.675,95.05,293053
25Ril0FCw9THikD42bdOI7,rap,0.795,0.789,-4.661,1,0.117,0.156,0.0793,0.597,94.218,263707
1xIxMz1sNQ4b6svH1GuTtF,rap,0.713,0.647,-8.22,1,0.439,0.0867,0.636,0.694,94.036,304147
5ZY8CsGBDp8AJ31fPx6qds,rap,0.386,0.742,-6.545,0,0.178,0.094,0.188,0.439,174.22,228760
2TF5z78mdoObRtPW9GhNzV,rap,0.599,0.861,-4.783,0,0.265,0.0128,0.113,0.613,92.866,228747
2jNlqJV2GnmKosuuvJS8RY,rap,0.726,0.651,-6.352,0,0.3,0.164,0.303,0.382,164.113,312080
7ktPfqU1DTV6I3DTuLa5f7,rap,0.652,0.754,-4.929,0,0.208,0.00616,0.12,0.429,90.12,285307
1b4oehAiKqRh5uDMNJfz60,rap,0.587,0.966,-2.808,0,0.514,0.292,0.347,0.7,85.51,254907
5SaXgo5XteGjNWOUGKzwfA,rap,0.669,0.889,-3.195,1,0.126,0.0137,0.368,0.658,158.233,254040
0Z2J91b2iTGLVTZC4fKgxf,rap,0.916,0.844,-3.967,1,0.236,0.0394,0.0778,0.586,95.19,312627
3gAvYSeYWyBMqGuLmrZs23,rap,0.604,0.737,-6.174,1,0.292,0.277,0.305,0.683,88.243,237613
3UaqMekEh1kbVu2A6DwiQs,rap,0.502,0.652,-7.224,1,0.3,0.0849,0.0675,0.649,136.04,254093
6mZcNu9i8uhOYMiEAyEx81,rap,0.862,0.648,-7.401,0,0.251,0.0455,0.0332,0.637,98.012,235533
5UbJK7IHuc6BSZCwagzp3L,rap,0.525,0.933,-4.673,1,0.356,0.159,0.311,0.457,122.631,223720
2Ks9TtFe2AD6kK2GX211Ie,rap,0.711,0.885,-3.178,0,0.0804,0.0199,0.247,0.514,130.954,255400
31ZkEyJlfJtCjyMhmZxLEd,rap,0.666,0.715,-5.276,0,0.261,0.111,0.23,0.725,88.046,223507
7sjwaBQ6M3aVigYfBjm1sL,rap,0.37,0.87,-2.09,1,0.271,0.0415,0.604,0.331,79.092,250240
2npw9XuCQpHXM9ramYL4HR,rap,0.358,0.813,-2.54,1,0.272,0.033,0.561,0.439,157.99,313307
2b7FqlHc3JrzlYtGEkzq22,rap,0.873,0.816,-4.645,1,0.256,0.483,0.146,0.79,96.067,301467
5o5KX1f1JBQ2SxGzE8RQQA,rap,0.666,0.715,-7.292,1,0.156,0.0244,0.119,0.1,85.356,241467
2mvOTgcGE2RagkpO0ETdAK,rap,0.634,0.638,-10.169,0,0.792,0.114,0.433,0.664,179.67,286267
6uj1ZCdrSLRF8e35bsiQqA,rap,0.605,0.868,-5.612,1,0.239,0.000839,0.118,0.626,163.494,259187
1leLsQMjBo5bILYjyqPcjI,rap,0.878,0.739,-5.157,1,0.189,0.169,0.119,0.824,93.601,237680
2bXI4Rbw1D7aVeHWLjn1Lb,rap,0.841,0.738,-5.317,0,0.3,0.102,0.0901,0.305,93.725,255893
6H7w7e8zC8QYJyqe7fZHVa,rap,0.799,0.916,-3.344,1,0.471,0.11,0.0746,0.697,126.687,247427
5STdMlrBf6pqWiNE7WqxSi,rap,0.589,0.827,-2.938,1,0.384,0.0143,0.14,0.386,161.978,256240
2wzMOVWqLMBNx7wVvJ7tt0,rap,0.47,0.83,-5.35,1,0.115,0.00474,0.339,0.587,90.967,218187
1XsIY6Pnj0xRZ84dHCXZfP,rap,0.599,0.929,-3.93,1,0.423,0.044,0.319,0.646,97.979,224627
23kyUPJdiHQwmAH4NfCGvf,rap,0.476,0.81,-3.414,0,0.265,0.0803,0.568,0.642,83.309,228827
31VM9uxtem39xmT0dfDiSU,rap,0.59,0.542,-7.849,1,0.329,0.00152,0.364,0.48,122.482,233680
3sgTiqsN5eNNGTBl1VsO44,rap,0.762,0.776,-5.623,1,0.196,0.0266,0.0959,0.796,83.02,204707
3remNAnjEnr4QukFZJyMX6,rap,0.613,0.894,-3.908,0,0.292,0.114,0.265,0.759,160.09,359680
6jCGzZn0gFeRlbqdaJhw6T,rap,0.433,0.862,-3.89,0,0.412,0.193,0.604,0.722,200.817,217000
5bh0ZC4XO0VJuH0NPGkqlH,rap,0.653,0.77,-6.091,0,0.0353,0.00342,0.0887,0.272,137.616,321293
0PrLodAzseOnN1EACxuAfV,rap,0.764,0.724,-4.748,0,0.368,0.441,0.177,0.826,84.797,336133
7vwkKw2Xd7Pks1X712Au0T,rap,0.688,0.835,-4.162,1,0.0911,0.0583,0.0795,0.88,84.858,230493
0Uk0IyLPghlYD4M3rniAmA,rap,0.86,0.793,-3.89,0,0.272,0.0437,0.0493,0.694,91.029,212053
7uDGc9o2aRDrIwqrSgViDX,rap,0.544,0.805,-2.765,0,0.408,0.0497,0.145,0.668,166.061,231987
5MYFw4T2gy52pOGBN4EYHS,rap,0.789,0.881,-5.758,1,0.0331,0.108,0.355,0.647,133.301,236600
3cSuhzV7wKX5diQ8hos78P,rap,0.488,0.691,-8.09,0,0.279,0.0219,0.501,0.697,156.141,310733
3Uo9e1WaAuk4CEcSWIKxuj,rap,0.729,0.766,-1.183,1,0.405,0.157,0.21,0.694,95.535,90633
1A35w9OSTTVXw3c6tj6AiV,rap,0.58,0.817,-5.009,1,0.214,0.00163,0.118,0.238,89.008,327667
1QTeMDnelf4xkKY5ONSnda,rap,0.574,0.787,-4.147,0,0.398,0.176,0.0918,0.302,144.474,341453
4vC68M5G8aMAR3wsefrBnX,rap,0.924,0.791,-5.401,1,0.0681,0.279,0.0661,0.881,105.107,173453
0uPMnrUKbk2fjhv8uF8uPV,rap,0.694,0.923,-1.963,0,0.0642,0.182,0.201,0.431,89.022,207787
28jIn3exiIQxo2lLUlXQJs,rap,0.679,0.755,-4.062,0,0.33,0.0438,0.445,0.627,183.973,282800
54hFBqrtiWfrh5WQJZwguj,rap,0.865,0.924,-3.489,1,0.226,0.145,0.383,0.557,97.523,277267
48tybOd2kxWaMjnYrEWTvY,rap,0.675,0.673,-4.033,0,0.358,0.0471,0.218,0.637,140.036,236893
589Y5xhSccSNjd4qi9nktS,rap,0.584,0.872,-3.477,0,0.0616,0.114,0.139,0.815,94.018,188933
6PM1sGUlHGCssd7nTPuuYa,rap,0.67,0.675,-5.637,1,0.196,0.00529,0.312,0.686,185.903,267707
33CRyVka4ZEHeJ02w7nT2L,rap,0.484,0.711,-4.584,1,0.239,0.142,0.378,0.46,90.961,284653
74OqjT3PMVWlZAyqUt4FgG,rap,0.767,0.872,-4.25,0,0.0761,0.153,0.518,0.565,112.6,263280
3V8zitLu3UTaYmflW0iCco,rap,0.598,0.7,-3.903,1,0.205,0.0074,0.281,0.558,139.48,250373
7oW0rVleNLx2sSDbe5lLLy,rap,0.581,0.884,-5.512,1,0.315,0.0185,0.132,0.493,169.472,309600
2RIT8c120eYHcg38tBuVTj,rap,0.501,0.362,-10.166,1,0.135,0.096,0.149,0.151,78.732,208862
5BKDqwrywwngFZyLpRdPhq,rap,0.607,0.756,-3.53,1,0.181,0.138,0.0743,0.795,88.098,158746
0xOfha7ZVVZ0QTsGfo2LHx,rap,0.707,0.641,-4.842,1,0.0666,0.00412,0.338,0.538,146.066,167671
72BIGQSHh7ZMm9BqVjUdme,rap,0.717,0.238,-13.799,0,0.426,0.356,0.0999,0.525,84.992,230767
2VnKsFFFec28UccXc6yosS,rap,0.778,0.87,-1.344,0,0.214,0.525,0.34,0.481,82.001,175720
5F5tjGO4PWhgmi19wFuXif,rap,0.676,0.823,-5.676,0,0.44,0.251,0.138,0.444,86.974,190345
37WOapWIoBmEbAQPhqestx,rap,0.243,0.717,-7.206,0,0.425,0.063,0.365,0.467,53.06,159817
3DPQ8JwEAMvjNVddKK6vSF,rap,0.545,0.723,-5.745,1,0.0446,0.0281,0.102,0.778,84.165,157962
2hBVqEAun938qKvnfYmhST,rap,0.699,0.634,-5.625,1,0.165,0.0416,0.542,0.482,78.982,204304
77vOIr5ZJcCz9l9Wm9y5AX,rap,0.77,0.829,-4.529,1,0.282,0.104,0.169,0.797,160.141,192157
7nPUcqreo5DP2dz5dauBGI,rap,0.595,0.628,-5.919,1,0.119,0.136,0.572,0.0393,167.998,244750
4EMvIZel3WcsGdTXKcdte0,rap,0.761,0.544,-4.668,0,0.475,0.282,0.206,0.778,84.929,130222
0G1b5Qm5Y1qEIBWyxoQhvO,rap,0.784,0.675,-4.091,1,0.0953,0.165,0.0393,0.382,130.02,198029
1Elr2krap8BHDCofTxr4FH,rap,0.598,0.715,-5.714,0,0.276,0.214,0.158,0.682,152.114,271497
4g0KtUbQx4LTGRyPe1AdT9,rap,0.62,0.389,-14.509,0,0.272,0.493,0.147,0.301,76.105,197538
1Alo3mMIWznE9SZefCNhbF,rap,0.737,0.491,-9.635,1,0.249,0.0937,0.225,0.458,81.981,199353
7kaQDeRHwUYEdDxjueRUMl,rap,0.814,0.788,-7.192,1,0.381,0.331,0.322,0.731,81.98,232031
4lWTTZUcpHp8TCxkcfq3Lt,rap,0.717,0.411,-8.34,0,0.233,0.544,0.0766,0.244,85.017,233546
4SIikVOaIenF6XQyedYBU9,rap,0.59,0.629,-6.872,0,0.318,0.281,0.127,0.206,82.318,187099
7xOL48SkeqW5qC9F9uyenT,rap,0.682,0.562,-9.105,1,0.327,0.167,0.613,0.534,151.787,286776
35mUPbEWBUMq6TLl0tkDMk,rap,0.651,0.775,-7.099,0,0.179,0.426,0.221,0.567,81.961,142316
6mSZJKrnwmy7AizWQh905e,rap,0.431,0.843,-7.162,1,0.199,0.494,0.245,0.0671,93.569,135367
0jKUC6mPxkWHMbzKkvUp05,rap,0.83,0.579,-5.147,1,0.443,0.117,0.241,0.502,139.828,251531
