track_id,danceability,energy,loudness,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms,genre_encoded
5V3kFgyxiKcOjLS79RtjdV,0.87,0.76,-3.899,1,0.0678,0.0484,0.373,0.926,100.004,281787,4
6oEAnFhmoFH9TWWjX1QLBO,0.955,0.467,-6.223,0,0.119,0.0224,0.108,0.907,115.992,345444,4
1y58wFuYYnVsCnY8DsOELY,0.795,0.587,-5.731,0,0.0362,0.219,0.0486,0.723,83.111,319093,4
5lKxZ90QrEVKOZhLNtoKRP,0.75,0.467,-8.55,0,0.045,0.0583,0.0766,0.61,155.697,410400,4
3aPBluMU8cLdEfa7lhyvjm,0.518,0.851,-4.93,1,0.217,0.224,0.154,0.792,206.051,293267,4
1Vf0BkOzwIWS6Vkfn7giL5,0.535,0.473,-14.876,1,0.0533,0.0166,0.0459,0.817,163.926,461946,4
5Ofrnv2h5jrKQuc0WDAY5H,0.682,0.347,-16.572,1,0.0628,0.145,0.0686,0.694,82.115,216373,4
4VtURpoyUD9vzc0yG9tztF,0.845,0.73,-5.377,1,0.0356,0.275,0.135,0.864,107.011,325253,4
3X3P8wgRL2wsLoPtVFO41d,0.773,0.45,-15.083,0,0.0484,0.272,0.0907,0.889,79.715,331933,4
5omSKZvHQUH8WRUTOTC1cU,0.791,0.44,-8.443,1,0.0416,0.64,0.0926,0.553,110.105,279507,4
7h2TrjQI1z3sI7ZzQTf1eO,0.733,0.526,-7.389,0,0.0354,0.0209,0.0748,0.785,157.439,257516,4
0NVTpy5COXhzMqgp1Z6P1i,0.782,0.52,-7.197,0,0.0413,0.345,0.0683,0.544,171.451,292627,4
3LbtSM3RFD0mLCoQlO43Xy,0.73,0.592,-7.864,1,0.0412,0.000776,0.0361,0.938,97.998,278680,4
496MA7l7OJ0oQtfSKHqvXH,0.709,0.703,-6.615,0,0.0351,0.136,0.15,0.691,84.679,399053,4
7ukl9x1A5He253WcoNUQI9,0.742,0.536,-5.863,1,0.0341,0.115,0.275,0.623,84.015,310714,4
6OjJZrlz7E1n0oVKgiclE2,0.774,0.773,-6.295,0,0.0413,0.0703,0.0465,0.914,102.98,238173,4
49ACHKQUiyzYAXtEfdEXoJ,0.835,0.663,-7.463,0,0.037,0.296,0.119,0.92,110.979,253787,4
6jC4P4UddgJKz4MOdpYlOo,0.611,0.478,-13.737,1,0.145,0.316,0.0677,0.742,171.288,420960,4
3VOORXMd8S5qS8ZWN0mZHm,0.765,0.35,-11.992,0,0.0416,0.0704,0.248,0.549,140.032,265980,4
2dYV8IuEYrz9DALtl3To8E,0.84,0.417,-11.148,0,0.215,0.401,0.335,0.802,78.979,270187,4
7coyz3MhQbSL7tZyWFD5DL,0.804,0.398,-7.571,1,0.0428,0.722,0.0346,0.61,82.477,280173,4
5ZBnVHVp7PyuQzlAJXoHQ9,0.779,0.428,-14.431,1,0.0494,0.0528,0.0733,0.736,123.697,315093,4
5FeW7ya5BQcZsRsQ6Wqymd,0.529,0.563,-9.519,1,0.186,0.0319,0.0229,0.739,205.958,224941,4
4agux2ri6ezt9QwwEToj9I,0.655,0.459,-6.168,1,0.277,0.142,0.1,0.897,203.364,228987,4
20VSzRqyzeBZNuOiQEifBj,0.5,0.438,-11.644,1,0.0638,0.482,0.0996,0.551,177.442,384107,4
6qyKoY9CfXWP8arx6JDum6,0.967,0.666,-4.065,1,0.161,0.177,0.0512,0.897,116.013,290240,4
3290YP5edpGBoLgoZIGB73,0.707,0.559,-4.266,1,0.0496,0.376,0.108,0.283,77.989,238576,4
1f80Lhv38g7ylh7LOToYwR,0.612,0.462,-9.519,0,0.0436,0.7,0.643,0.695,79.607,292000,4
6O0OCTxHffoXmJSnhrRSmD,0.7,0.71,-4.351,1,0.0394,0.304,0.105,0.452,80.515,352280,4
3w1T8UpNXxpiJAmx1D8rdN,0.416,0.468,-11.786,0,0.0469,0.093,0.354,0.27,67.713,302867,4
687BYiiLqFXMwQdLrOxq9r,0.808,0.562,-6.933,1,0.0405,0.29,0.0591,0.914,101.984,336119,4
4OqlMMluU6knK0AcWNla8i,0.83,0.493,-7.904,1,0.0852,0.456,0.285,0.714,116.009,313827,4
6UzYTq2NG3LdYDFQi2Kxxm,0.631,0.634,-6.089,0,0.0417,0.234,0.0788,0.608,147.971,240747,4
0CvGHSIGYW9hqC3Vihv0ts,0.861,0.666,-8.131,0,0.0346,0.149,0.166,0.867,110.975,268920,4
5YoKhHQoQS6Nwn7rKc0qii,0.776,0.768,-5.019,1,0.0502,0.267,0.983,0.838,101.591,499400,4
5LLk7WNnQSH0hz1anI3avh,0.74,0.707,-7.972,0,0.106,0.0285,0.0466,0.603,119.217,430107,4
3GO8K60dkaWLWMloGtvHTg,0.655,0.463,-7.881,1,0.0432,0.452,0.106,0.644,78.55,305732,4
3C4dZMhXntU41kgTVls7vS,0.814,0.541,-7.0,1,0.0779,0.107,0.0428,0.975,93.383,256968,4
1JP9UmexB1NZeISCpuMASi,0.802,0.815,-6.174,1,0.0474,0.262,0.229,0.888,138.491,267307,4
4oW2r1KLUckzXrofvgh95E,0.657,0.675,-5.536,1,0.0283,0.0888,0.444,0.883,88.021,251000,4
4wvKPOCiOlZh6xwwympC8c,0.67,0.479,-10.666,1,0.0418,0.567,0.103,0.557,136.565,249267,4
7yqzwyCbAsGYNdVWQTLZoL,0.8,0.895,-3.56,1,0.0638,0.161,0.293,0.92,99.012,232961,4
0yEYKmKPG8ktvYJ753J3jg,0.682,0.616,-6.218,0,0.0494,0.0788,0.123,0.468,142.969,255008,4
1bxqWrJMi1qn5JvMjNtPpn,0.758,0.56,-7.924,1,0.0335,0.352,0.0719,0.973,105.992,334865,4
5ahbge6cAozopYL2EeJg82,0.535,0.361,-16.82,0,0.0542,0.441,0.317,0.442,75.795,233667,4
5ze2tIC1kKvaFFf0nP9iNR,0.752,0.448,-13.427,1,0.0764,0.0573,0.0978,0.58,145.968,312840,4
27KUSXaBq6gpAGq2edLemr,0.783,0.67,-5.902,1,0.0306,0.0167,0.0842,0.965,105.997,293059,4
1uB7lRALzVhz4uxaPo0IOe,0.779,0.616,-6.97,0,0.0911,0.0615,0.317,0.78,80.008,277747,4
1xJrQgMoWUiRvZyl1KCXYW,0.819,0.611,-6.287,1,0.114,0.3,0.108,0.894,173.926,287093,4
2CfQgPGkG6F92SJNk3DtdU,0.749,0.548,-6.865,1,0.0452,0.135,0.0918,0.651,135.983,288320,4
2hhnxjKsonevteyEb4qJVc,0.812,0.476,-10.11,1,0.0381,0.334,0.12,0.85,99.861,252467,4
2a4vn9kHPnBUBGWPnhHRav,0.578,0.534,-4.901,1,0.0348,0.0357,0.323,0.521,82.696,240000,4
22bnRpREhpBzy62K4QvdLX,0.502,0.401,-11.677,1,0.107,0.0498,0.0932,0.81,100.241,257987,4
4WE4eBwnlMvt9LvylnfcSu,0.581,0.494,-10.121,0,0.223,0.113,0.302,0.614,155.091,288667,4
0dVQeXMrjnNUqQOTQscgKe,0.559,0.435,-9.524,1,0.0986,0.206,0.0661,0.587,165.055,315493,4
2cvfU0e5s4fLlSjiCuQwFv,0.78,0.473,-7.265,0,0.0291,0.575,0.0498,0.598,82.21,325560,4
5ol5vmBHvjrdEXfky3gsQk,0.645,0.453,-10.087,0,0.0453,0.758,0.0798,0.521,96.449,306933,4
6OHE5FN7U3py0MHxb8iZzY,0.711,0.419,-6.353,1,0.145,0.294,0.0622,0.592,188.597,252370,4
5Qld1ZZVE1UaweNLvAVTYp,0.677,0.533,-10.841,1,0.0668,0.0138,0.128,0.388,80.027,275723,4
0zyyaMpWRZNSx2GqAMFKX3,0.545,0.669,-6.239,0,0.0456,0.314,0.0553,0.886,102.041,177733,4
5HPnbJnVMocil76YSKmrkA,0.943,0.455,-7.543,0,0.296,0.152,0.0595,0.838,107.94,190840,4
1130yH9cDY39Onu6HDYFYP,0.768,0.74,-6.702,1,0.035,0.0798,0.11,0.962,97.005,274200,4
5EJZKffdlqfITcIce4oTM1,0.759,0.425,-9.338,1,0.0412,0.441,0.152,0.694,149.948,301840,4
5Cz3z2cS7vOafvQHgxbOjn,0.776,0.57,-5.392,0,0.0335,0.222,0.111,0.964,103.028,234707,4
3FsqYqnmp3nfLl9vEx3ZRn,0.688,0.441,-5.344,0,0.0691,0.381,0.0506,0.467,170.125,320706,4
2LNLenFZvgHlU6wKTQavij,0.797,0.252,-16.769,1,0.0649,0.238,0.15,0.714,160.076,369373,4
2gnWkD0NZU5X5rLLgmAqca,0.834,0.583,-6.895,1,0.0342,0.109,0.0622,0.897,105.002,327995,4
110pEfj2ij3wmN7Cs9RG7D,0.766,0.555,-5.62,0,0.0425,0.00542,0.338,0.714,104.963,237083,4
2psbaFILwv134sGvLmziyJ,0.699,0.639,-6.113,1,0.172,0.502,0.0786,0.905,179.903,237760,4
2jlNiAhus7JJIiAI5Pgsky,0.857,0.523,-9.651,0,0.0782,0.0169,0.0541,0.808,111.018,328320,4
4vrOAcjaNkGkV2ZswUZHC1,0.595,0.309,-10.422,1,0.0593,0.661,0.458,0.469,124.918,238000,4
3iqd7tTlACorSbFFwAGc7Q,0.699,0.67,-9.465,0,0.0561,0.135,0.138,0.76,95.984,247800,4
2xF7M285cPAZyBYRWSZYDd,0.931,0.39,-6.134,1,0.0594,0.159,0.0812,0.806,96.006,300440,4
2RxyL8IRtmXWTUwAUnLhXm,0.912,0.573,-6.898,1,0.0398,0.0381,0.0475,0.872,96.995,322347,4
57XsqI2gTdJ3T5W3c9sWD8,0.853,0.532,-5.119,0,0.0603,0.0154,0.227,0.876,102.933,239653,4
3HDtzEjGD78tNyD1XSk1oQ,0.794,0.691,-4.886,0,0.102,0.0223,0.127,0.845,93.998,247347,4
3eA3GaCrWwdz6x4QHI9Kj1,0.754,0.603,-6.973,1,0.0707,0.21,0.0769,0.549,134.047,277293,4
6HZILIRieu8S0iqY8kIKhj,0.638,0.523,-6.664,1,0.357,0.00454,0.0842,0.422,139.913,185947,4
7floNISpH8VF4z4459Qo18,0.763,0.726,-6.405,1,0.282,0.259,0.0976,0.349,139.059,126346,4
358uP4VwX0XYKji2IW19zi,0.803,0.524,-6.245,1,0.277,0.0563,0.174,0.349,75.531,142907,4
0ix3RUQ76mECOKP6LDPy66,0.726,0.808,-4.377,0,0.134,0.344,0.0828,0.483,96.042,207739,4
2eMwDehkIC1j68U6FA3Eiq,0.732,0.75,-6.366,0,0.231,0.00264,0.109,0.401,155.096,182707,4
3rOSwuTsUlJp0Pu0MkN8r8,0.833,0.434,-8.795,1,0.431,0.0102,0.165,0.281,150.062,204600,4
51gbF0SxTmxgAguiWWUXPu,0.79,0.762,-5.704,0,0.243,0.0418,0.087,0.96,75.549,274910,4
51sVgPeBHYwbeM1cWegVqR,0.885,0.936,-5.879,1,0.0894,0.148,0.0703,0.763,110.011,162373,4
7yMhyRmQGv6mSD6SkfhPeF,0.735,0.801,-4.738,0,0.195,0.154,0.0941,0.561,156.998,235663,4
1elrRWRsxxN4vdOQXcP7Wz,0.312,0.796,-5.8,1,0.0945,0.0255,0.185,0.28,106.221,191144,4
5MZjzyQUEhrfDnnzGsLqnx,0.689,0.531,-7.333,0,0.239,0.0191,0.0889,0.366,139.873,207684,4
1q1ds5yuwDOZIdoRLy1yHd,0.913,0.646,-6.848,1,0.0985,0.0107,0.33,0.611,114.965,169186,4
4zMhuWlE9hdJbBF6jnMd9w,0.797,0.575,-5.244,0,0.0555,0.0157,0.0479,0.21,127.962,236748,4
1MksGqIztTT6M9R1ErKVs8,0.482,0.781,-5.334,1,0.412,0.629,0.413,0.336,57.967,325840,4
1ubAOfFB6ZAwSSRdkC7cDp,0.797,0.462,-10.91,1,0.362,0.262,0.112,0.0892,104.107,212308,4
4Zxdw0Hno7YDu0IzvY76Qo,0.694,0.493,-8.581,1,0.373,0.0331,0.431,0.313,166.457,265366,4
0SGkqnVQo9KPytSri1H6cF,0.78,0.574,-5.628,0,0.141,0.104,0.129,0.273,81.502,222360,4
31mqc7EKPsJf3pe6H5jEfC,0.553,0.877,-4.694,0,0.371,0.166,0.0481,0.557,166.242,223553,4
1Ioc85mqHwoQKvnI0p4dnW,0.96,0.624,-2.814,1,0.0838,0.206,0.132,0.478,109.986,229026,4
4LMVDcuwnZAYg2bv8pwh4V,0.859,0.531,-7.533,1,0.315,0.142,0.115,0.352,130.085,206797,4
0mGgkrD2phGmsBiDy58z1O,0.587,0.712,-6.312,1,0.414,0.173,0.126,0.374,97.991,254694,4
4YgQvP5Gvl4ku8tdcLOOH9,0.442,0.55,-7.453,0,0.0654,0.0877,0.17,0.0944,134.646,245186,4
4k2P0y53ug3jAYpsKMutIp,0.766,0.45,-8.398,0,0.123,0.0319,0.174,0.135,112.908,242312,4
30rFcHLyR2K2FKGvIMhTIv,0.849,0.52,-9.814,0,0.26,0.0273,0.116,0.185,141.9,265314,4
7iynYKl5NWdjM1FXTzs6hw,0.896,0.423,-7.987,1,0.44,0.02,0.182,0.282,132.928,278040,4
5FghJeQxP50JRoldsiOECX,0.862,0.617,-6.534,1,0.297,0.0709,0.21,0.33,139.933,240065,4
5dwT1VohRzyqh0qO4HqsJm,0.789,0.715,-3.477,1,0.178,0.367,0.0947,0.39,130.045,247385,4
5NBeDHBibVbqDYq2ZuqzIA,0.724,0.623,-5.169,0,0.286,0.204,0.131,0.448,130.054,348491,4
0EgMu6K5XxJ8ca8QLZSkU7,0.772,0.84,-4.48,1,0.103,0.0218,0.288,0.613,129.928,192459,4
6QRwT0bcuIsLGRCqMDJrVR,0.709,0.549,-6.772,0,0.0606,0.301,0.192,0.321,94.99,227320,4
3B2jTXpCLpKVNr68HDmfDF,0.819,0.66,-6.999,0,0.0887,0.00835,0.168,0.172,105.006,96710,4
1syCC5RAZDG6GCLaJNHgeH,0.818,0.42,-10.504,0,0.397,0.27,0.101,0.476,124.845,246720,4
1nzKLH9FeSV4KZdBwdCPQg,0.676,0.546,-7.946,0,0.0366,0.234,0.0995,0.665,139.977,180349,4
6aRlUgqcLgrxQE3RMngjN5,0.813,0.763,-1.199,0,0.281,0.281,0.107,0.362,130.074,225253,4
420Ta8vWYCgXk7yqpLO53M,0.666,0.396,-14.316,1,0.381,0.175,0.126,0.0773,116.041,198939,4
0dvu4Irbq0SM5BWny30rRR,0.71,0.547,-8.215,1,0.0691,0.022,0.12,0.142,152.003,202752,4
6KBOvrddbomdb9dkarvwCl,0.797,0.88,-2.534,1,0.04,0.0813,0.272,0.779,144.925,238379,4
2bjwRfXMk4uRgOD9IBYl9h,0.925,0.443,-8.216,1,0.264,0.0172,0.276,0.35,136.078,236615,4
6UjfByV1lDLW0SOVQA4NAi,0.877,0.391,-8.196,1,0.063,0.0317,0.0945,0.122,131.018,189230,4
5f5r2N4Lp9WoULWPH9zp2W,0.856,0.572,-8.429,1,0.373,0.0136,0.121,0.454,82.445,228438,4
0mTxrM3SeSaUfP7dodFMbx,0.587,0.659,-7.533,1,0.315,0.0296,0.0691,0.246,103.449,241693,4
56jmQ1ZWXUWNmIQQZb14bJ,0.953,0.699,-5.861,1,0.204,0.0612,0.1,0.258,120.018,103993,4
56wkp0dkpjimGfX17Ofihm,0.779,0.801,-4.939,1,0.282,0.193,0.109,0.533,146.881,228550,4
31c9IHwCIONmUYW0jL7Riz,0.907,0.591,-7.507,0,0.105,0.000359,0.0897,0.418,149.992,177604,4
1bzM1cd6oqFozdr4wK6HdR,0.79,0.621,-7.634,1,0.275,0.33,0.122,0.15,118.896,252040,4
4BP0An7SXctTY4kF41JxIQ,0.71,0.486,-6.221,0,0.251,0.0641,0.112,0.17,133.284,226733,4
27qSobohScQ8WnEzp02Tm4,0.808,0.328,-10.068,1,0.46,0.274,0.12,0.136,140.114,224418,4
4csoLz9xpiBBXYuhZLeQlx,0.419,0.625,-8.785,0,0.0891,0.0293,0.348,0.235,141.731,294478,4
73V6cuFASuzoYUrCFnD07J,0.745,0.543,-9.019,1,0.358,0.341,0.175,0.417,120.1,193227,4
2MO3mSPBH8U9qalH72vqZ1,0.809,0.801,-5.461,1,0.407,0.0408,0.353,0.744,81.94,201960,4
4duVbLF51QbIQ7cUW3SvD3,0.934,0.359,-10.569,0,0.37,0.488,0.567,0.429,120.002,174940,4
6QEpDNz2HTEkYZSqcDZCtm,0.543,0.727,-4.78,1,0.299,0.0966,0.419,0.207,166.006,178560,4
3loNCAyjqpgB9DvKhLMKi9,0.827,0.854,-3.43,1,0.238,0.334,0.073,0.869,139.089,185968,4
4iYRa2btalAzPZoSYfROqF,0.568,0.619,-6.899,1,0.414,0.138,0.11,0.293,170.115,254200,4
4vc6tfBvOAG00EpueunpIz,0.663,0.872,-4.984,1,0.246,0.0945,0.312,0.48,146.004,174839,4
1EaKU4dMbesXXd3BrLCtYG,0.748,0.705,-4.547,0,0.485,0.204,0.246,0.483,189.891,208733,4
53HIIqV64NIKyyGllfKvzu,0.834,0.493,-6.567,0,0.128,0.0606,0.0666,0.28,140.007,252017,4
2Yww4T2RyES8W2HmoQVNRw,0.841,0.629,-10.379,1,0.274,0.781,0.116,0.674,119.047,232777,4
5PfTI3zrQbZEWcQdycMqJM,0.631,0.732,-4.706,1,0.203,0.0304,0.261,0.549,151.779,231659,4
4mAhZaSrcVD6cJWA6IqFrk,0.792,0.675,-4.526,1,0.093,0.0722,0.143,0.11,127.076,215440,4
6jRgpSuD2RebITWSK15T60,0.889,0.534,-6.788,0,0.133,0.0379,0.105,0.209,134.986,176504,4
0XpEoWpZqlQpGFYZXDU2Hj,0.903,0.439,-11.813,1,0.397,0.0407,0.138,0.532,139.112,307593,4
0fOv9Usm5mbJ0H1EQ7zrIQ,0.599,0.858,-2.848,1,0.0794,0.0163,0.297,0.61,149.448,237040,4
5jrcnHY27FfJpcWdCPdG61,0.803,0.636,-6.004,1,0.307,0.107,0.0903,0.324,140.006,219840,4
6I6NX6tjGsxFAsIfGzY9lJ,0.657,0.421,-11.378,1,0.412,0.352,0.187,0.181,174.063,264747,4
3sgL7CN65BzZq3qqG9SkJZ,0.895,0.564,-7.261,1,0.502,0.734,0.718,0.366,129.97,251693,4
39nlQ3RFgKNMugzPjPWn2v,0.861,0.582,-9.64,0,0.326,0.41,0.108,0.728,124.026,201297,4
5fj3vGGigaAbVhPz9TjsLz,0.811,0.605,-8.942,1,0.128,0.0998,0.108,0.189,128.042,198757,4
0rU1aBF8cQ8xS3H25qWuMz,0.771,0.527,-6.798,0,0.232,0.205,0.0978,0.113,139.934,266857,4
4ZfFLcsuQCk7GiChENoly9,0.734,0.743,-5.671,0,0.083,0.563,0.0751,0.332,116.07,182365,4
41rPWPCQotore8Ywk8lGOA,0.734,0.543,-6.375,1,0.345,0.312,0.0862,0.0417,122.029,228197,4
1EiaIGTIQ2aH0NTxFSxv4U,0.751,0.64,-9.721,1,0.225,0.114,0.0955,0.252,119.98,214015,4
3fS0GCbLTLK59MYn7HYMNi,0.759,0.705,-5.21,1,0.223,0.00806,0.889,0.15,140.048,222657,4
5rk2nRNREUq6TTSS7h11Fr,0.769,0.603,-5.815,1,0.088,0.177,0.172,0.255,120.051,216041,4
3IHZc2GclRu5nJpTqty7MY,0.934,0.359,-5.133,1,0.23,0.173,0.152,0.0886,140.004,274847,4
3A2OHirUAlQp2x73BJlEDA,0.741,0.562,-5.474,0,0.165,0.172,0.0751,0.292,180.068,240926,4
1UAmQe8EwpxQ80OfYVD13z,0.827,0.57,-8.22,1,0.365,0.0457,0.148,0.412,148.119,183552,4
30sc425JEvj3tgmGAKORea,0.772,0.605,-4.223,0,0.0579,0.174,0.329,0.425,128.162,126043,4
489dYzwI1HSwrjTHZ7Fm5o,0.889,0.628,-8.735,0,0.343,0.0892,0.118,0.541,150.05,225600,4
67dyMPOUsbZ9Yg06PnfAAh,0.804,0.456,-7.44,1,0.0468,0.000668,0.31,0.165,130.014,225135,4
4sxLB4ibrNZko2Y9wHfwZ3,0.646,0.534,-7.644,1,0.418,0.0578,0.12,0.427,99.987,213657,4
6E39QsoWB7JjphPF9xCQSN,0.65,0.801,-2.178,1,0.0694,0.117,0.347,0.356,124.123,268813,4
1IoQsA58Sj2odO1pp2dEVe,0.341,0.518,-5.012,0,0.07,0.000673,0.745,0.0901,52.538,183760,4
3DzqYuaGq19gpg8eeCpU7Y,0.849,0.499,-6.654,0,0.0497,0.289,0.0854,0.654,119.998,195360,4
3wBAhQLR9VjWfyYO3u4oPR,0.853,0.591,-5.583,1,0.179,0.174,0.0993,0.433,119.088,164598,4
77mLzdHEWRB60CLlV02TV2,0.839,0.888,-4.181,1,0.116,0.13,0.116,0.6,115.005,331347,4
6OQea06z3cbOqYgG2O6eOZ,0.856,0.758,-5.783,0,0.227,0.0304,0.105,0.18,124.073,206613,4
7uuBfgY1vBCalrQRyyQhqs,0.681,0.659,-6.405,1,0.268,0.000856,0.11,0.225,156.004,173294,4
6DB2KOEwHnjkgEnBt5SdeJ,0.727,0.431,-12.007,1,0.395,0.0111,0.506,0.223,150.005,257987,4
5hx4FpDZOnDVYlyoG3rMks,0.957,0.588,-6.984,1,0.295,0.0612,0.0962,0.298,127.055,246325,4
6kl1qtQXQsFiIWRBK24Cfp,0.848,0.663,-5.606,0,0.245,0.523,0.108,0.333,133.993,255413,4
7hURFZuy8vSBfvycsD3GD6,0.669,0.539,-6.332,0,0.0329,0.0163,0.192,0.0834,125.035,138199,4
3mbwf6dhBfxqzH19qXzDof,0.707,0.697,-2.471,1,0.205,0.0183,0.131,0.399,162.239,221983,4
1uhm2Bj3KtIf7nlry5hPft,0.731,0.478,-13.217,0,0.136,0.792,0.0986,0.128,110.104,251182,4
2dX4gPl1HTNnvf6zaH94Tz,0.565,0.639,-6.691,1,0.049,0.148,0.105,0.156,101.841,264303,4
7snrmC4Lz2skHvzYWKxKJF,0.78,0.527,-6.937,1,0.0402,0.0206,0.118,0.197,112.03,226187,4
7EiQlFiKzAxTcomfvV6e7l,0.735,0.82,-6.402,0,0.0331,0.00834,0.0954,0.518,134.889,177003,4
4CHp6dRZTeFAu4bSOxfH7Y,0.803,0.789,-3.434,0,0.0383,0.0304,0.378,0.647,119.999,106021,4
3pC1ILr9KzmQLMe8Kn5QBG,0.461,0.812,-5.776,0,0.241,0.0184,0.21,0.72,159.869,193902,4
5AsopZw31JkTS0pIcTHwAc,0.793,0.607,-11.183,1,0.05,0.00133,0.376,0.302,130.016,317778,4
7k3sn5TIQ3qRVJ8FPTG9kx,0.697,0.901,-7.154,1,0.259,0.169,0.356,0.535,103.145,290160,4
0V4uo88eJO6JgkdW4NUMZm,0.88,0.556,-15.463,1,0.256,0.00353,0.0474,0.396,98.126,245293,4
1PI87c2lTmkjNUG6EHzvgc,0.902,0.352,-15.897,0,0.0912,0.00185,0.0867,0.695,134.417,239400,4
3SH3QAevDeTY26BuK1UF38,0.662,0.288,-17.346,0,0.0456,0.01,0.179,0.544,150.279,313040,4
1U9nZggUdMYoC4QBEjxMIX,0.784,0.429,-12.693,0,0.0666,0.00723,0.0966,0.114,135.029,304250,4
7kTq06D9CMfPFxyTSaHwgU,0.79,0.621,-13.267,0,0.0808,0.00323,0.163,0.246,149.964,190111,4
0sLrHBMJNOxEcMhcseE3I4,0.761,0.727,-12.655,1,0.133,0.0362,0.0461,0.739,103.013,243800,4
23F0M4yj7O0mS6Y0SSHWYv,0.809,0.789,-6.994,0,0.081,0.061,0.679,0.533,92.999,405493,4
38rAjTYS7oLYms2Xjb1k0l,0.773,0.575,-12.51,1,0.0433,0.000446,0.0545,0.127,132.014,315481,4
60vomRs0pRyC7f0vA7K9HT,0.679,0.558,-7.975,1,0.0577,0.00163,0.157,0.293,187.942,296867,4
3ssX20QT5c3nA9wk78V1LQ,0.801,0.908,-6.554,1,0.221,0.00253,0.0698,0.805,87.279,278387,4
0nVt6i1yKeYklt8GYNz1s1,0.865,0.401,-12.873,1,0.376,0.00666,0.105,0.433,161.844,255293,4
6lEIjrQNwJPecJ7mMXjhjo,0.871,0.648,-7.825,0,0.278,0.264,0.2,0.628,92.301,355067,4
20s3FayrStM8GY0m4dRFsw,0.878,0.851,-8.971,1,0.232,0.00228,0.0509,0.404,99.014,228667,4
12G1TYIfbpvC0mdFFn4Pbg,0.819,0.57,-9.313,1,0.374,0.00267,0.0692,0.694,176.241,320172,4
5PhMoMCYsNRwhelUcNk71s,0.767,0.943,-2.455,1,0.173,0.0552,0.0973,0.642,89.446,193240,4
24M44x9vVlOlXipjJJcAY7,0.805,0.566,-12.604,1,0.177,0.055,0.582,0.658,94.65,251373,4
3FygJnwLJbaU5xe4E87h8e,0.813,0.687,-10.178,1,0.152,0.0562,0.113,0.733,103.196,237533,4
3Gt9T6UISOVML95EvQAfg7,0.83,0.591,-15.514,0,0.236,0.0767,0.388,0.331,112.324,239093,4
2B1FNeROVsmJnzna8t9LiH,0.83,0.651,-9.577,0,0.217,0.000743,0.174,0.565,135.283,263640,4
3dmnVNKCxtohL1FJsM7xWr,0.886,0.824,-8.803,1,0.295,0.0128,0.106,0.64,93.003,257493,4
3G3lahQSMk4BHnap1i853u,0.825,0.391,-15.962,1,0.202,0.000374,0.0608,0.396,132.104,232307,4
2s0bT20ssz6hqrzOOL8iQN,0.954,0.465,-10.237,1,0.244,0.000881,0.264,0.658,130.018,241360,4
3RNlTNO1OzaZis1yLpo8yc,0.789,0.753,-11.275,0,0.274,0.00132,0.924,0.622,135.65,204573,4
27AHAtAirQapVldIm4c9ZX,0.749,0.745,-10.625,1,0.164,0.000501,0.333,0.481,101.972,195107,4
53BZ6XygAoubR5DU5w38Vq,0.724,0.853,-3.895,0,0.283,0.0164,0.65,0.775,170.51,332733,4
6KIKRz9eSTXdNsGUnomdtW,0.834,0.878,-9.484,1,0.15,0.0461,0.334,0.418,102.848,258688,4
5FvlQZTm4eOGeUiAB1bKc9,0.777,0.957,-3.201,0,0.318,0.18,0.296,0.543,105.755,313053,4
5RGXoZt1qxmAErdhbyKJKq,0.785,0.479,-10.247,1,0.362,0.0417,0.334,0.727,87.691,339893,4
2xTft6GEZeTyWNpdX94rkf,0.873,0.719,-5.948,1,0.248,0.03,0.333,0.858,93.281,307773,4
0ZU0XSkAUFqHxiXDMU5FzB,0.81,0.613,-7.503,1,0.113,0.0624,0.353,0.45,87.042,232947,4
2wzMOVWqLMBNx7wVvJ7tt0,0.47,0.83,-5.35,1,0.115,0.00474,0.339,0.587,90.967,218187,4
4rLpAOk5KVNcqEMK3m6Lje,0.84,0.798,-5.079,1,0.0699,0.045,0.172,0.695,100.175,246347,4
4cgJF9rKas2H5AC8FnNts0,0.822,0.702,-4.759,0,0.0755,0.0919,0.191,0.804,91.37,204440,4
2hluGQtmPypU3tsQudCQ3U,0.965,0.449,-15.225,1,0.237,0.0502,0.267,0.722,105.392,323267,4
3ooAjhyOZ1xttGD0iq1GVO,0.827,0.532,-4.775,1,0.302,0.0219,0.127,0.694,87.257,290440,4
5xEm63lXBhJKZgjRDMWH3H,0.833,0.64,-5.674,0,0.219,0.0184,0.102,0.465,99.284,352907,4
0Bbd5inN2znpGQkxZbqmmU,0.853,0.603,-7.85,1,0.226,0.14,0.0783,0.546,95.936,259181,4
4ZYM6R5nOZywxACY90Bsla,0.868,0.372,-12.704,0,0.177,0.0103,0.076,0.666,99.965,266333,4
5f8KgDZ8aQKQii0U1qdRbC,0.931,0.513,-4.655,1,0.263,0.108,0.272,0.3,101.064,254093,4
2NxgsA7eJXj8sBSsoKP3OT,0.804,0.731,-7.36,0,0.225,0.00379,0.084,0.451,89.139,252493,4
5K5dQsYdSdo2LKdepxbYAd,0.902,0.411,-5.311,1,0.217,0.176,0.119,0.667,84.07,341427,4
3ZgQhe1Sv7mnQjpVTJnOFp,0.753,0.514,-12.235,1,0.26,0.0612,0.292,0.563,166.015,287600,4
